chrom	start	end	gene	mean_coverage	plate	batch	mixture	read_counts	normalized_mean_coverage	normalized_read_counts
MN908947.3	29558	29674	ORF10	7249.25	05-05-23-V2	WB: varskip	o2o3o4o5	486295.0	14907.103712766942	6571.554054054054
MN908947.3	29675	29903	3'UTR	2063.29	05-05-23-V2	WB: varskip	o2o3o4o5	486295.0	4242.877265857144	6571.554054054054
MN908947.3	1	265	5'UTR	8534.33	05-05-23-V2	WB: varskip	0agio1o2	610326.0	13983.231912125651	8247.648648648648
MN908947.3	1	29903	whole genome	11560.03	05-05-23-V2	WB: varskip	0agio1o2	610326.0	18940.746420765296	8247.648648648648
MN908947.3	266	13468	ORF1a	11426.55	05-05-23-V2	WB: varskip	0agio1o2	610326.0	18722.04362914246	8247.648648648648
MN908947.3	13468	21555	ORF1b	11299.52	05-05-23-V2	WB: varskip	0agio1o2	610326.0	18513.908960129505	8247.648648648648
MN908947.3	21563	25384	S	9530.05	05-05-23-V2	WB: varskip	0agio1o2	610326.0	15614.687888112254	8247.648648648648
MN908947.3	25393	26220	ORF3a	12764.45	05-05-23-V2	WB: varskip	0agio1o2	610326.0	20914.150798098068	8247.648648648648
MN908947.3	26245	26472	E	12448.04	05-05-23-V2	WB: varskip	0agio1o2	610326.0	20395.722941509946	8247.648648648648
MN908947.3	26523	27191	M	18551.47	05-05-23-V2	WB: varskip	0agio1o2	610326.0	30396.001481175637	8247.648648648648
MN908947.3	27202	27387	ORF6	15198.31	05-05-23-V2	WB: varskip	0agio1o2	610326.0	24901.95403767822	8247.648648648648
MN908947.3	27394	27759	ORF7a	12650.62	05-05-23-V2	WB: varskip	0agio1o2	610326.0	20727.64391489139	8247.648648648648
MN908947.3	27894	28259	ORF8	18332.33	05-05-23-V2	WB: varskip	0agio1o2	610326.0	30036.947467419053	8247.648648648648
MN908947.3	28274	29533	N	14735.61	05-05-23-V2	WB: varskip	0agio1o2	610326.0	24143.834606423454	8247.648648648648
MN908947.3	29558	29674	ORF10	11323.68	05-05-23-V2	WB: varskip	0agio1o2	610326.0	18553.494362029473	8247.648648648648
MN908947.3	29675	29903	3'UTR	3621.88	05-05-23-V2	WB: varskip	0agio1o2	610326.0	5934.3367315172545	8247.648648648648
MN908947.3	1	265	5'UTR	13395.37	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	17848.42779614314	10141.986486486487
MN908947.3	1	29903	whole genome	14196.73	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	18916.18599160301	10141.986486486487
MN908947.3	266	13468	ORF1a	13843.62	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	18445.690713077962	10141.986486486487
MN908947.3	13468	21555	ORF1b	13782.89	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	18364.772080740087	10141.986486486487
MN908947.3	21563	25384	S	12384.08	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	16500.952023099053	10141.986486486487
MN908947.3	25393	26220	ORF3a	16433.97	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	21897.157521515455	10141.986486486487
MN908947.3	26245	26472	E	14651.67	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	19522.3628826913	10141.986486486487
MN908947.3	26523	27191	M	21715.31	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	28934.18715614911	10141.986486486487
MN908947.3	27202	27387	ORF6	18235.92	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	24298.13446110429	10141.986486486487
MN908947.3	27394	27759	ORF7a	15280.39	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	20360.08991255245	10141.986486486487
MN908947.3	27894	28259	ORF8	22586.74	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	30095.308904513884	10141.986486486487
MN908947.3	28274	29533	N	18261.59	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	24332.338006174494	10141.986486486487
MN908947.3	29558	29674	ORF10	14270.06	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	19013.89327481289	10141.986486486487
MN908947.3	29675	29903	3'UTR	4919.8	05-05-23-V2	WB: varskip	0o5o3o4	750507.0	6555.301949215664	10141.986486486487
MN908947.3	1	265	5'UTR	4097.43	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	6087.311137852655	9096.081081081082
MN908947.3	1	29903	whole genome	12756.69	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	18951.865222623346	9096.081081081082
MN908947.3	266	13468	ORF1a	12593.72	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	18709.750263701324	9096.081081081082
MN908947.3	13468	21555	ORF1b	12442.53	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	18485.136159023044	9096.081081081082
MN908947.3	21563	25384	S	10299.7	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	15301.659461306474	9096.081081081082
MN908947.3	25393	26220	ORF3a	14744.24	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	21904.651542838466	9096.081081081082
MN908947.3	26245	26472	E	13905.35	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	20658.361931927917	9096.081081081082
MN908947.3	26523	27191	M	21275.72	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	31608.087831112305	9096.081081081082
MN908947.3	27202	27387	ORF6	16966.03	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	25205.434475791473	9096.081081081082
MN908947.3	27394	27759	ORF7a	13569.31	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	20159.1270371856	9096.081081081082
MN908947.3	27894	28259	ORF8	20321.25	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	30190.087801399477	9096.081081081082
MN908947.3	28274	29533	N	17321.92	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	25734.159349883375	9096.081081081082
MN908947.3	29558	29674	ORF10	13506.97	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	20066.512159973852	9096.081081081082
MN908947.3	29675	29903	3'UTR	4620.9	05-05-23-V2	WB: varskip	adgio1o2o3	673110.0	6864.999777153807	9096.081081081082
MN908947.3	1	265	5'UTR	7028.28	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	13111.533137576067	7243.756756756757
MN908947.3	1	29903	whole genome	10149.29	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	18933.900208567306	7243.756756756757
MN908947.3	266	13468	ORF1a	9886.75	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	18444.121498848963	7243.756756756757
MN908947.3	13468	21555	ORF1b	10006.74	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	18667.96756946336	7243.756756756757
MN908947.3	21563	25384	S	8968.95	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	16731.929452762677	7243.756756756757
MN908947.3	25393	26220	ORF3a	11931.92	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	22259.46667960107	7243.756756756757
MN908947.3	26245	26472	E	10606.03	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	19785.9666665423	7243.756756756757
MN908947.3	26523	27191	M	15202.67	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	28361.179617862916	7243.756756756757
MN908947.3	27202	27387	ORF6	12830.28	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	23935.392640074024	7243.756756756757
MN908947.3	27394	27759	ORF7a	10714.55	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	19988.41500042907	7243.756756756757
MN908947.3	27894	28259	ORF8	16493.98	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	30770.16927904365	7243.756756756757
MN908947.3	28274	29533	N	12872.93	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	24014.95789477612	7243.756756756757
MN908947.3	29558	29674	ORF10	8075.83	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	15065.778918658752	7243.756756756757
MN908947.3	29675	29903	3'UTR	2104.66	05-05-23-V2	WB: varskip	agio3o4o5	536038.0	3926.3261186706914	7243.756756756757
MN908947.3	1	265	5'UTR	2.74	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	4.194444657058225	8827.635135135135
MN908947.3	1	29903	whole genome	12383.8	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	18957.35903068527	8827.635135135135
MN908947.3	266	13468	ORF1a	12195.08	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	18668.462827882344	8827.635135135135
MN908947.3	13468	21555	ORF1b	12507.7	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	19147.027531783635	8827.635135135135
MN908947.3	21563	25384	S	9375.73	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	14352.547665883398	8827.635135135135
MN908947.3	25393	26220	ORF3a	15528.58	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	23771.448690766865	8827.635135135135
MN908947.3	26245	26472	E	13910.3	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	21294.15456681643	8827.635135135135
MN908947.3	26523	27191	M	19901.03	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	30464.879180093227	8827.635135135135
MN908947.3	27202	27387	ORF6	15909.12	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	24353.98663594823	8827.635135135135
MN908947.3	27394	27759	ORF7a	13360.03	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	20451.790675780143	8827.635135135135
MN908947.3	27894	28259	ORF8	21693.31	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	33208.53584795904	8827.635135135135
MN908947.3	28274	29533	N	16516.55	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	25283.852153479933	8827.635135135135
MN908947.3	29558	29674	ORF10	10368.66	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	15872.543991917273	8827.635135135135
MN908947.3	29675	29903	3'UTR	2951.41	05-05-23-V2	WB: varskip	o1o2o3o4o5	653245.0	4518.075147915406	8827.635135135135
MN908947.3	1	265	5'UTR	10416.77	05-05-23-V2	WB: varskip	0	523570.0	19895.65865118322	7075.27027027027
MN908947.3	1	29903	whole genome	9907.49	05-05-23-V2	WB: varskip	0	523570.0	18922.952040796838	7075.27027027027
MN908947.3	266	13468	ORF1a	9847.8	05-05-23-V2	WB: varskip	0	523570.0	18808.9462727047	7075.27027027027
MN908947.3	13468	21555	ORF1b	9038.83	05-05-23-V2	WB: varskip	0	523570.0	17263.842466145885	7075.27027027027
MN908947.3	21563	25384	S	9030.94	05-05-23-V2	WB: varskip	0	523570.0	17248.772847947745	7075.27027027027
MN908947.3	25393	26220	ORF3a	11064.3	05-05-23-V2	WB: varskip	0	523570.0	21132.41782378669	7075.27027027027
MN908947.3	26245	26472	E	9870.7	05-05-23-V2	WB: varskip	0	523570.0	18852.684454800696	7075.27027027027
MN908947.3	26523	27191	M	14466.23	05-05-23-V2	WB: varskip	0	523570.0	27629.98261932502	7075.27027027027
MN908947.3	27202	27387	ORF6	12707.67	05-05-23-V2	WB: varskip	0	523570.0	24271.195828638003	7075.27027027027
MN908947.3	27394	27759	ORF7a	11014.9	05-05-23-V2	WB: varskip	0	523570.0	21038.0655881735	7075.27027027027
MN908947.3	27894	28259	ORF8	15912.76	05-05-23-V2	WB: varskip	0	523570.0	30392.80325457914	7075.27027027027
MN908947.3	28274	29533	N	13195.71	05-05-23-V2	WB: varskip	0	523570.0	25203.334797639283	7075.27027027027
MN908947.3	29558	29674	ORF10	11879.09	05-05-23-V2	WB: varskip	0	523570.0	22688.63762247646	7075.27027027027
MN908947.3	29675	29903	3'UTR	4890.99	05-05-23-V2	WB: varskip	0	523570.0	9341.61621177684	7075.27027027027
MN908947.3	1	265	5'UTR	5.72	05-05-23-V2	WB: varskip	o1o2	656812.0	8.708732483572163	8875.837837837838
MN908947.3	1	29903	whole genome	12449.35	05-05-23-V2	WB: varskip	o1o2	656812.0	18954.206074188656	8875.837837837838
MN908947.3	266	13468	ORF1a	12391.19	05-05-23-V2	WB: varskip	o1o2	656812.0	18865.65714390115	8875.837837837838
MN908947.3	13468	21555	ORF1b	12540.72	05-05-23-V2	WB: varskip	o1o2	656812.0	19093.31741807397	8875.837837837838
MN908947.3	21563	25384	S	9596.64	05-05-23-V2	WB: varskip	o1o2	656812.0	14610.938898802093	8875.837837837838
MN908947.3	25393	26220	ORF3a	14696.69	05-05-23-V2	WB: varskip	o1o2	656812.0	22375.79398671157	8875.837837837838
MN908947.3	26245	26472	E	14328.78	05-05-23-V2	WB: varskip	o1o2	656812.0	21815.64892237048	8875.837837837838
MN908947.3	26523	27191	M	19455.11	05-05-23-V2	WB: varskip	o1o2	656812.0	29620.515459522667	8875.837837837838
MN908947.3	27202	27387	ORF6	15776.18	05-05-23-V2	WB: varskip	o1o2	656812.0	24019.323642077186	8875.837837837838
MN908947.3	27394	27759	ORF7a	13799.68	05-05-23-V2	WB: varskip	o1o2	656812.0	21010.091167640057	8875.837837837838
MN908947.3	27894	28259	ORF8	21449.15	05-05-23-V2	WB: varskip	o1o2	656812.0	32656.45268356851	8875.837837837838
MN908947.3	28274	29533	N	15814.85	05-05-23-V2	WB: varskip	o1o2	656812.0	24078.198936682034	8875.837837837838
MN908947.3	29558	29674	ORF10	10083.66	05-05-23-V2	WB: varskip	o1o2	656812.0	15352.429614562463	8875.837837837838
MN908947.3	29675	29903	3'UTR	2808.5	05-05-23-V2	WB: varskip	o1o2	656812.0	4275.9571993203535	8875.837837837838
MN908947.3	1	265	5'UTR	0.54	05-05-23-V2	WB: varskip	o3	746901.0	0.7229873838701515	10093.256756756757
MN908947.3	1	29903	whole genome	14154.63	05-05-23-V2	WB: varskip	o3	746901.0	18951.146135833264	10093.256756756757
MN908947.3	266	13468	ORF1a	13559.29	05-05-23-V2	WB: varskip	o3	746901.0	18154.06593377168	10093.256756756757
MN908947.3	13468	21555	ORF1b	13842.4	05-05-23-V2	WB: varskip	o3	746901.0	18533.112152748487	10093.256756756757
MN908947.3	21563	25384	S	13838.47	05-05-23-V2	WB: varskip	o3	746901.0	18527.850411232546	10093.256756756757
MN908947.3	25393	26220	ORF3a	16632.67	05-05-23-V2	WB: varskip	o3	746901.0	22268.90846310287	10093.256756756757
MN908947.3	26245	26472	E	14700.65	05-05-23-V2	WB: varskip	o3	746901.0	19682.193490168043	10093.256756756757
MN908947.3	26523	27191	M	21905.43	05-05-23-V2	WB: varskip	o3	746901.0	29328.42505231617	10093.256756756757
MN908947.3	27202	27387	ORF6	17479.78	05-05-23-V2	WB: varskip	o3	746901.0	23403.07483856629	10093.256756756757
MN908947.3	27394	27759	ORF7a	14777.61	05-05-23-V2	WB: varskip	o3	746901.0	19785.232581024793	10093.256756756757
MN908947.3	27894	28259	ORF8	23300.92	05-05-23-V2	WB: varskip	o3	746901.0	31196.798504754977	10093.256756756757
MN908947.3	28274	29533	N	18540.57	05-05-23-V2	WB: varskip	o3	746901.0	24823.329999558173	10093.256756756757
MN908947.3	29558	29674	ORF10	12189.81	05-05-23-V2	WB: varskip	o3	746901.0	16320.516373655946	10093.256756756757
MN908947.3	29675	29903	3'UTR	3274.19	05-05-23-V2	WB: varskip	o3	746901.0	4383.700115544095	10093.256756756757
MN908947.3	1	265	5'UTR	17.93	05-05-23-V2	WB: varskip	o5	536828.0	33.39989717376888	7254.4324324324325
MN908947.3	1	29903	whole genome	10180.54	05-05-23-V2	WB: varskip	o5	536828.0	18964.24925674518	7254.4324324324325
MN908947.3	266	13468	ORF1a	10134.75	05-05-23-V2	WB: varskip	o5	536828.0	18878.951917560185	7254.4324324324325
MN908947.3	13468	21555	ORF1b	10398.12	05-05-23-V2	WB: varskip	o5	536828.0	19369.55598441214	7254.4324324324325
MN908947.3	21563	25384	S	7839.01	05-05-23-V2	WB: varskip	o5	536828.0	14602.461123488343	7254.4324324324325
MN908947.3	25393	26220	ORF3a	12677.51	05-05-23-V2	WB: varskip	o5	536828.0	23615.590095896638	7254.4324324324325
MN908947.3	26245	26472	E	10476.77	05-05-23-V2	WB: varskip	o5	536828.0	19516.06473581855	7254.4324324324325
MN908947.3	26523	27191	M	14496.19	05-05-23-V2	WB: varskip	o5	536828.0	27003.4163642731	7254.4324324324325
MN908947.3	27202	27387	ORF6	12616.75	05-05-23-V2	WB: varskip	o5	536828.0	23502.406729902315	7254.4324324324325
MN908947.3	27394	27759	ORF7a	11546.19	05-05-23-V2	WB: varskip	o5	536828.0	21508.17394025647	7254.4324324324325
MN908947.3	27894	28259	ORF8	17818.17	05-05-23-V2	WB: varskip	o5	536828.0	33191.5809160476	7254.4324324324325
MN908947.3	28274	29533	N	12918.87	05-05-23-V2	WB: varskip	o5	536828.0	24065.1940658833	7254.4324324324325
MN908947.3	29558	29674	ORF10	6423.88	05-05-23-V2	WB: varskip	o5	536828.0	11966.365390776935	7254.4324324324325
MN908947.3	29675	29903	3'UTR	1115.71	05-05-23-V2	WB: varskip	o5	536828.0	2078.337940643931	7254.4324324324325
MN908947.3	1	265	5'UTR	10571.04	05-05-23-V2	WB: varskip	o4	543873.0	19436.59641129455	7349.635135135135
MN908947.3	1	29903	whole genome	10324.82	05-05-23-V2	WB: varskip	o4	543873.0	18983.88042796756	7349.635135135135
MN908947.3	266	13468	ORF1a	10206.82	05-05-23-V2	WB: varskip	o4	543873.0	18766.918012109443	7349.635135135135
MN908947.3	13468	21555	ORF1b	10267.63	05-05-23-V2	WB: varskip	o4	543873.0	18878.72720285802	7349.635135135135
MN908947.3	21563	25384	S	7563.55	05-05-23-V2	WB: varskip	o4	543873.0	13906.831190369812	7349.635135135135
MN908947.3	25393	26220	ORF3a	11845.15	05-05-23-V2	WB: varskip	o4	543873.0	21779.257289845238	7349.635135135135
MN908947.3	26245	26472	E	10607.85	05-05-23-V2	WB: varskip	o4	543873.0	19504.277653055033	7349.635135135135
MN908947.3	26523	27191	M	16605.31	05-05-23-V2	WB: varskip	o4	543873.0	30531.594692143208	7349.635135135135
MN908947.3	27202	27387	ORF6	13295.39	05-05-23-V2	WB: varskip	o4	543873.0	24445.762154032283	7349.635135135135
MN908947.3	27394	27759	ORF7a	10923.45	05-05-23-V2	WB: varskip	o4	543873.0	20084.560182248428	7349.635135135135
MN908947.3	27894	28259	ORF8	17039.22	05-05-23-V2	WB: varskip	o4	543873.0	31329.40962320248	7349.635135135135
MN908947.3	28274	29533	N	13923.06	05-05-23-V2	WB: varskip	o4	543873.0	25599.836726588746	7349.635135135135
MN908947.3	29558	29674	ORF10	10496.4	05-05-23-V2	WB: varskip	o4	543873.0	19299.358489941587	7349.635135135135
MN908947.3	29675	29903	3'UTR	3522.16	05-05-23-V2	WB: varskip	o4	543873.0	6476.070700328937	7349.635135135135
MN908947.3	1	265	5'UTR	13346.46	05-05-23-V2	WB: varskip	0-2	654420.0	20394.33391400018	8843.513513513513
MN908947.3	1	29903	whole genome	12364.1	05-05-23-V2	WB: varskip	0-2	654420.0	18893.218422419854	8843.513513513513
MN908947.3	266	13468	ORF1a	12429.53	05-05-23-V2	WB: varskip	0-2	654420.0	18993.200085571956	8843.513513513513
MN908947.3	13468	21555	ORF1b	11355.05	05-05-23-V2	WB: varskip	0-2	654420.0	17351.318724977842	8843.513513513513
MN908947.3	21563	25384	S	10528.51	05-05-23-V2	WB: varskip	0-2	654420.0	16088.307203325083	8843.513513513513
MN908947.3	25393	26220	ORF3a	13991.45	05-05-23-V2	WB: varskip	0-2	654420.0	21379.924207695367	8843.513513513513
MN908947.3	26245	26472	E	10924.34	05-05-23-V2	WB: varskip	0-2	654420.0	16693.163411876165	8843.513513513513
MN908947.3	26523	27191	M	17919.08	05-05-23-V2	WB: varskip	0-2	654420.0	27381.62036612573	8843.513513513513
MN908947.3	27202	27387	ORF6	15487.34	05-05-23-V2	WB: varskip	0-2	654420.0	23665.749824271876	8843.513513513513
MN908947.3	27394	27759	ORF7a	13572.56	05-05-23-V2	WB: varskip	0-2	654420.0	20739.830689771094	8843.513513513513
MN908947.3	27894	28259	ORF8	20040.53	05-05-23-V2	WB: varskip	0-2	654420.0	30623.345863512728	8843.513513513513
MN908947.3	28274	29533	N	16959.76	05-05-23-V2	WB: varskip	0-2	654420.0	25915.711622505423	8843.513513513513
MN908947.3	29558	29674	ORF10	15204.55	05-05-23-V2	WB: varskip	0-2	654420.0	23233.626722899666	8843.513513513513
MN908947.3	29675	29903	3'UTR	6237.14	05-05-23-V2	WB: varskip	0-2	654420.0	9530.790623758443	8843.513513513513
MN908947.3	1	265	5'UTR	4.11	05-05-23-V2	WB: varskip	a	581659.0	7.065995712264402	7860.256756756757
MN908947.3	1	29903	whole genome	10999.27	05-05-23-V2	WB: varskip	a	581659.0	18910.169016554373	7860.256756756757
MN908947.3	266	13468	ORF1a	10646.59	05-05-23-V2	WB: varskip	a	581659.0	18303.834377186635	7860.256756756757
MN908947.3	13468	21555	ORF1b	10465.82	05-05-23-V2	WB: varskip	a	581659.0	17993.050911272756	7860.256756756757
MN908947.3	21563	25384	S	10180.42	05-05-23-V2	WB: varskip	a	581659.0	17502.385418260525	7860.256756756757
MN908947.3	25393	26220	ORF3a	13866.88	05-05-23-V2	WB: varskip	a	581659.0	23840.222535884426	7860.256756756757
MN908947.3	26245	26472	E	11699.1	05-05-23-V2	WB: varskip	a	581659.0	20113.331006655102	7860.256756756757
MN908947.3	26523	27191	M	17509.41	05-05-23-V2	WB: varskip	a	581659.0	30102.534302744392	7860.256756756757
MN908947.3	27202	27387	ORF6	15133.5	05-05-23-V2	WB: varskip	a	581659.0	26017.821438334144	7860.256756756757
MN908947.3	27394	27759	ORF7a	10986.99	05-05-23-V2	WB: varskip	a	581659.0	18889.056990435976	7860.256756756757
MN908947.3	27894	28259	ORF8	17823.18	05-05-23-V2	WB: varskip	a	581659.0	30641.974077595292	7860.256756756757
MN908947.3	28274	29533	N	15296.4	05-05-23-V2	WB: varskip	a	581659.0	26297.882436272797	7860.256756756757
MN908947.3	29558	29674	ORF10	12725.49	05-05-23-V2	WB: varskip	a	581659.0	21877.92160011278	7860.256756756757
MN908947.3	29675	29903	3'UTR	4848.35	05-05-23-V2	WB: varskip	a	581659.0	8335.38207093847	7860.256756756757
MN908947.3	1	265	5'UTR	7078.67	05-05-23-V2	WB: varskip	g	631360.0	11211.780917384694	8531.891891891892
MN908947.3	1	29903	whole genome	11946.86	05-05-23-V2	WB: varskip	g	631360.0	18922.421439432335	8531.891891891892
MN908947.3	266	13468	ORF1a	11910.41	05-05-23-V2	WB: varskip	g	631360.0	18864.68892549417	8531.891891891892
MN908947.3	13468	21555	ORF1b	11382.88	05-05-23-V2	WB: varskip	g	631360.0	18029.14343639128	8531.891891891892
MN908947.3	21563	25384	S	10026.98	05-05-23-V2	WB: varskip	g	631360.0	15881.557273188038	8531.891891891892
MN908947.3	25393	26220	ORF3a	13396.57	05-05-23-V2	WB: varskip	g	631360.0	21218.591611758744	8531.891891891892
MN908947.3	26245	26472	E	11999.7	05-05-23-V2	WB: varskip	g	631360.0	19006.11378611252	8531.891891891892
MN908947.3	26523	27191	M	19660.18	05-05-23-V2	WB: varskip	g	631360.0	31139.413329954383	8531.891891891892
MN908947.3	27202	27387	ORF6	15931.29	05-05-23-V2	WB: varskip	g	631360.0	25233.290040547392	8531.891891891892
MN908947.3	27394	27759	ORF7a	13348.8	05-05-23-V2	WB: varskip	g	631360.0	21142.929548910288	8531.891891891892
MN908947.3	27894	28259	ORF8	19991.94	05-05-23-V2	WB: varskip	g	631360.0	31664.882159148507	8531.891891891892
MN908947.3	28274	29533	N	15282.76	05-05-23-V2	WB: varskip	g	631360.0	24206.09477952357	8531.891891891892
MN908947.3	29558	29674	ORF10	10952.94	05-05-23-V2	WB: varskip	g	631360.0	17348.16903193107	8531.891891891892
MN908947.3	29675	29903	3'UTR	3479.16	05-05-23-V2	WB: varskip	g	631360.0	5510.580334515966	8531.891891891892
MN908947.3	1	265	5'UTR	2.32	05-05-23-V2	WB: varskip	i	597943.0	3.8799684919800046	8080.310810810811
MN908947.3	1	29903	whole genome	11328.89	05-05-23-V2	WB: varskip	i	597943.0	18946.43803840834	8080.310810810811
MN908947.3	266	13468	ORF1a	11166.79	05-05-23-V2	WB: varskip	i	597943.0	18675.341964033363	8080.310810810811
MN908947.3	13468	21555	ORF1b	10980.26	05-05-23-V2	WB: varskip	i	597943.0	18363.389152477746	8080.310810810811
MN908947.3	21563	25384	S	10183.83	05-05-23-V2	WB: varskip	i	597943.0	17031.439451586524	8080.310810810811
MN908947.3	25393	26220	ORF3a	13024.33	05-05-23-V2	WB: varskip	i	597943.0	21781.89225394394	8080.310810810811
MN908947.3	26245	26472	E	13342.29	05-05-23-V2	WB: varskip	i	597943.0	22313.648625370646	8080.310810810811
MN908947.3	26523	27191	M	18352.05	05-05-23-V2	WB: varskip	i	597943.0	30691.972311742087	8080.310810810811
MN908947.3	27202	27387	ORF6	15573.02	05-05-23-V2	WB: varskip	i	597943.0	26044.321950420024	8080.310810810811
MN908947.3	27394	27759	ORF7a	13495.01	05-05-23-V2	WB: varskip	i	597943.0	22569.0575857565	8080.310810810811
MN908947.3	27894	28259	ORF8	19226.55	05-05-23-V2	WB: varskip	i	597943.0	32154.48629718886	8080.310810810811
MN908947.3	28274	29533	N	14149.93	05-05-23-V2	WB: varskip	i	597943.0	23664.345932639062	8080.310810810811
MN908947.3	29558	29674	ORF10	6024.18	05-05-23-V2	WB: varskip	i	597943.0	10074.839909489701	8080.310810810811
MN908947.3	29675	29903	3'UTR	0.9	05-05-23-V2	WB: varskip	i	597943.0	1.5051601908543122	8080.310810810811
MN908947.3	1	265	5'UTR	8348.89	05-05-23-V2	WB: varskip	d	657983.0	12688.610496015854	8891.662162162162
MN908947.3	1	29903	whole genome	12461.99	05-05-23-V2	WB: varskip	d	657983.0	18939.683852014412	8891.662162162162
MN908947.3	266	13468	ORF1a	12520.72	05-05-23-V2	WB: varskip	d	657983.0	19028.941477211418	8891.662162162162
MN908947.3	13468	21555	ORF1b	11327.94	05-05-23-V2	WB: varskip	d	657983.0	17216.159080097816	8891.662162162162
MN908947.3	21563	25384	S	10257.83	05-05-23-V2	WB: varskip	d	657983.0	15589.810071080865	8891.662162162162
MN908947.3	25393	26220	ORF3a	14648.39	05-05-23-V2	WB: varskip	d	657983.0	22262.566054138177	8891.662162162162
MN908947.3	26245	26472	E	13473.01	05-05-23-V2	WB: varskip	d	657983.0	20476.228109236865	8891.662162162162
MN908947.3	26523	27191	M	19470.82	05-05-23-V2	WB: varskip	d	657983.0	29591.67638069677	8891.662162162162
MN908947.3	27202	27387	ORF6	17760.7	05-05-23-V2	WB: varskip	d	657983.0	26992.64266705979	8891.662162162162
MN908947.3	27394	27759	ORF7a	15159.96	05-05-23-V2	WB: varskip	d	657983.0	23040.048147140576	8891.662162162162
MN908947.3	27894	28259	ORF8	21075.84	05-05-23-V2	WB: varskip	d	657983.0	32030.97952378709	8891.662162162162
MN908947.3	28274	29533	N	17370.86	05-05-23-V2	WB: varskip	d	657983.0	26400.165353816134	8891.662162162162
MN908947.3	29558	29674	ORF10	14607.4	05-05-23-V2	WB: varskip	d	657983.0	22200.269611828877	8891.662162162162
MN908947.3	29675	29903	3'UTR	5951.38	05-05-23-V2	WB: varskip	d	657983.0	9044.884138344001	8891.662162162162
MN908947.3	1	265	5'UTR	11375.74	05-05-23-V2	WB: varskip	0-3	580039.0	19612.026087900987	7838.364864864865
MN908947.3	1	29903	whole genome	10994.36	05-05-23-V2	WB: varskip	0-3	580039.0	18954.518575475096	7838.364864864865
MN908947.3	266	13468	ORF1a	10736.64	05-05-23-V2	WB: varskip	0-3	580039.0	18510.20362423906	7838.364864864865
MN908947.3	13468	21555	ORF1b	9875.08	05-05-23-V2	WB: varskip	0-3	580039.0	17024.855225252097	7838.364864864865
MN908947.3	21563	25384	S	10674.59	05-05-23-V2	WB: varskip	0-3	580039.0	18403.228058802943	7838.364864864865
